order_id,order_date,customer_id,product_id,category,subcategory,quantity,unit_price,discount,sales,cost,profit,region,segment,order_hour,payment_method,rating,cancelled
O103598,2023-02-08 14:35:00,C00126,P0055,Electronics,Mobile,1,623.72,15,608.72,445.8,162.92,North,Consumer,14,Netbanking,5.0,False
O103599,2023-11-21 07:43:00,C00620,P0003,Toys,Puzzles,1,377.72,0,377.72,291.99,85.73,East,Consumer,7,Debit Card,1.0,False
O103600,2024-04-26 14:29:00,C00604,P0119,Sports,Indoor,1,371.57,10,361.57,331.54,30.03,West,Consumer,14,COD,4.0,False
O103601,2022-10-05 03:48:00,C00590,P0078,Electronics,Accessories,1,464.12,5,459.12,327.34,131.78,West,Consumer,3,UPI,4.0,True
O103602,2023-07-22 00:49:00,C00509,P0094,Grocery,Staples,2,260.68,0,521.36,403.92,117.44,West,Consumer,0,COD,3.0,False
O103603,2022-08-05 22:28:00,C00368,P0115,Toys,Action Figures,1,276.92,10,266.92,187.41,79.51,Central,Consumer,22,UPI,2.0,False
O103604,2022-02-17 22:19:00,C00060,P0098,Grocery,Staples,1,331.33,5,326.33,263.09,63.24,North,Corporate,22,Credit Card,4.0,False
O103605,2022-11-02 13:08:00,C00233,P0124,Electronics,Laptop,1,331.78,5,326.78,238.28,88.5,North,Home Office,13,Credit Card,5.0,False
O103606,2024-08-20 02:07:00,C00038,P0133,Sports,Fitness,1,172.52,10,162.52,129.45,33.07,Central,Corporate,2,Debit Card,3.0,False
O103607,2022-11-18 10:29:00,C00195,P0100,Grocery,Snacks,1,271.85,15,256.85,204.04,52.81,West,Consumer,10,Credit Card,3.0,True
O103608,2023-05-16 04:19:00,C00468,P0132,Beauty,Skin Care,1,308.23,10,298.23,240.22,58.01,West,Consumer,4,Debit Card,4.0,False
O103609,2023-06-10 19:51:00,C00698,P0073,Beauty,Makeup,1,295.7,15,280.7,165.57,115.13,South,Consumer,19,UPI,5.0,False
O103610,2022-07-27 14:28:00,C00395,P0039,Home & Kitchen,Kitchen Appliances,3,140.62,15,406.86,312.45,94.41,East,Corporate,14,Debit Card,4.0,False
O103611,2024-04-07 18:10:00,C00011,P0048,Sports,Indoor,4,426.85,0,1707.4,1131.8,575.6,West,Consumer,18,Netbanking,5.0,False
O103612,2023-01-28 01:05:00,C00095,P0055,Electronics,Mobile,1,623.72,0,623.72,445.8,177.92,North,Consumer,1,Credit Card,5.0,False
O103613,2024-01-02 22:24:00,C00690,P0132,Beauty,Skin Care,1,308.23,0,308.23,240.22,68.01,North,Consumer,22,Credit Card,5.0,False
O103614,2024-08-30 01:01:00,C00244,P0018,Home & Kitchen,Kitchen Appliances,2,337.71,5,670.42,431.48,238.94,South,Consumer,1,Credit Card,3.0,False
O103615,2024-02-20 21:30:00,C00583,P0141,Home & Kitchen,Kitchen Appliances,1,327.3,15,312.3,236.8,75.5,West,Consumer,21,Credit Card,5.0,False
O103616,2022-11-14 06:07:00,C00202,P0118,Toys,Puzzles,1,159.76,0,159.76,123.93,35.83,South,Consumer,6,Credit Card,5.0,False
O103617,2022-02-25 20:08:00,C00487,P0066,Grocery,Snacks,1,462.75,5,457.75,287.51,170.24,West,Consumer,20,Credit Card,3.0,False
O103618,2023-02-22 01:50:00,C00173,P0062,Electronics,Mobile,1,477.72,0,477.72,378.47,99.25,North,Consumer,1,Credit Card,,False
O103619,2022-12-02 20:55:00,C00050,P0013,Electronics,Audio,1,476.14,5,471.14,400.67,70.47,West,Consumer,20,UPI,1.0,False
O103620,2024-01-19 06:35:00,C00405,P0066,Grocery,Snacks,1,462.75,0,462.75,287.51,175.24,East,Corporate,6,UPI,5.0,False
O103621,2022-08-11 21:20:00,C00476,P0124,Electronics,Laptop,1,331.78,10,321.78,238.28,83.5,North,Consumer,21,Credit Card,3.0,False
O103622,2022-06-24 17:17:00,C00784,P0064,Grocery,Snacks,1,156.46,5,151.46,121.35,30.11,East,Consumer,17,UPI,,False
O103623,2022-11-12 12:33:00,C00374,P0069,Electronics,Mobile,1,543.4,10,533.4,378.23,155.17,Central,Home Office,12,Debit Card,4.0,False
O103624,2023-09-29 01:11:00,C00371,P0004,Beauty,Hair Care,1,482.76,0,482.76,269.35,213.41,North,Consumer,1,Debit Card,4.0,False
O103625,2022-04-25 22:13:00,C00261,P0033,Beauty,Hair Care,1,283.46,0,283.46,236.55,46.91,Central,Home Office,22,Debit Card,5.0,True
O103626,2024-10-12 10:02:00,C00552,P0042,Beauty,Skin Care,1,288.5,10,278.5,183.17,95.33,East,Corporate,10,Credit Card,4.0,False
O103627,2024-07-12 06:23:00,C00251,P0045,Clothing,Kids,1,116.45,0,116.45,94.15,22.3,North,Corporate,6,Wallet,5.0,False
O103628,2024-08-27 15:31:00,C00475,P0017,Clothing,Women,1,178.46,0,178.46,126.51,51.95,North,Consumer,15,Debit Card,5.0,False
O103629,2022-03-11 09:27:00,C00435,P0021,Sports,Outdoor,1,452.09,0,452.09,379.46,72.63,North,Consumer,9,Debit Card,5.0,False
O103630,2022-10-05 12:19:00,C00107,P0041,Clothing,Women,1,388.62,15,373.62,237.0,136.62,North,Consumer,12,UPI,5.0,False
O103631,2023-03-02 15:29:00,C00207,P0005,Home & Kitchen,Furniture,4,271.9,10,1077.6,735.6,342.0,North,Consumer,15,Debit Card,4.0,False
O103632,2024-02-17 00:37:00,C00614,P0027,Toys,Puzzles,3,161.88,0,485.64,319.11,166.53,West,Consumer,0,Netbanking,5.0,False
O103633,2024-01-09 08:51:00,C00058,P0018,Home & Kitchen,Kitchen Appliances,1,320.82,10,310.82,215.74,95.08,South,Consumer,8,Debit Card,5.0,False
O103634,2023-04-01 04:53:00,C00365,P0027,Toys,Puzzles,1,161.88,5,156.88,106.37,50.51,South,Consumer,4,Debit Card,5.0,False
O103635,2022-08-02 22:30:00,C00612,P0050,Beauty,Skin Care,2,88.44,15,161.88,97.6,64.28,South,Consumer,22,Debit Card,5.0,False
O103636,2022-05-01 20:52:00,C00320,P0010,Electronics,Mobile,1,565.11,15,550.11,364.49,185.62,South,Consumer,20,UPI,5.0,False
O103637,2023-06-14 08:09:00,C00058,P0050,Beauty,Skin Care,1,88.44,0,88.44,48.8,39.64,South,Consumer,8,Credit Card,2.0,False
O103638,2024-10-19 18:58:00,C00190,P0019,Toys,Puzzles,1,191.04,15,176.04,136.02,40.02,East,Consumer,18,Credit Card,2.0,False
O103639,2023-12-27 22:39:00,C00173,P0025,Home & Kitchen,Decor,1,222.94,15,207.94,158.36,49.58,North,Consumer,22,Debit Card,5.0,False
O103640,2023-01-31 23:06:00,C00240,P0143,Sports,Fitness,2,96.39,0,192.78,128.88,63.9,East,Home Office,23,UPI,2.0,False
O103641,2024-06-18 23:06:00,C00075,P0004,Beauty,Hair Care,1,482.76,0,482.76,269.35,213.41,South,Consumer,23,Wallet,5.0,True
O103642,2023-03-13 19:13:00,C00613,P0128,Toys,Puzzles,2,208.84,0,417.67,299.8,117.87,South,Consumer,19,Debit Card,5.0,False
O103643,2023-07-09 22:01:00,C00784,P0121,Sports,Outdoor,1,375.17,0,375.17,260.86,114.31,East,Consumer,22,UPI,5.0,False
O103644,2022-07-23 02:10:00,C00295,P0020,Beauty,Makeup,1,130.52,10,120.52,79.77,40.75,East,Consumer,2,Credit Card,5.0,True
O103645,2022-01-14 04:45:00,C00132,P0037,Beauty,Skin Care,1,325.06,10,315.06,220.04,95.02,North,Corporate,4,Credit Card,4.0,False
O103646,2023-11-25 18:22:00,C00434,P0138,Toys,Educational,1,261.35,10,251.35,161.68,89.67,Central,Consumer,18,COD,1.0,False
O103647,2024-05-10 15:30:00,C00189,P0073,Beauty,Makeup,2,295.7,10,581.4,331.14,250.26,North,Consumer,15,Credit Card,4.0,False
O103648,2023-04-15 20:56:00,C00725,P0042,Beauty,Skin Care,1,320.56,0,320.56,183.17,137.39,South,Consumer,20,UPI,4.0,False
O103649,2024-05-06 23:37:00,C00233,P0132,Beauty,Skin Care,1,308.23,0,308.23,240.22,68.01,North,Home Office,23,Credit Card,5.0,False
O103650,2024-09-29 14:48:00,C00206,P0046,Home & Kitchen,Decor,2,213.62,0,427.24,315.66,111.58,East,Consumer,14,Netbanking,4.0,False
O103651,2024-02-29 18:42:00,C00616,P0133,Sports,Fitness,1,155.27,0,155.27,129.45,25.82,North,Home Office,18,Credit Card,4.0,False
O103652,2024-01-01 15:15:00,C00418,P0061,Home & Kitchen,Furniture,1,242.5,0,242.5,160.24,82.26,Central,Home Office,15,Credit Card,4.0,False
O103653,2022-05-15 17:29:00,C00109,P0040,Beauty,Hair Care,1,323.62,10,313.62,217.52,96.1,West,Consumer,17,COD,5.0,False
O103654,2023-04-23 14:28:00,C00274,P0118,Toys,Puzzles,1,159.76,0,159.76,123.93,35.83,North,Home Office,14,UPI,,False
O103655,2023-07-18 02:47:00,C00157,P0036,Sports,Fitness,1,153.5,0,153.5,101.84,51.66,Central,Consumer,2,Netbanking,3.0,False
O103656,2024-07-18 21:58:00,C00096,P0023,Home & Kitchen,Furniture,4,308.1,15,1217.4,925.84,291.56,East,Consumer,21,Credit Card,5.0,False
O103657,2022-02-07 00:38:00,C00025,P0071,Grocery,Staples,1,343.37,0,343.37,194.74,148.63,South,Consumer,0,Credit Card,4.0,False
O103658,2022-11-17 03:33:00,C00011,P0066,Grocery,Snacks,1,393.34,0,393.34,287.51,105.83,West,Consumer,3,Credit Card,5.0,False
O103659,2023-10-25 18:26:00,C00266,P0070,Grocery,Beverages,1,222.59,0,222.59,131.19,91.4,Central,Consumer,18,Credit Card,5.0,False
O103660,2024-08-09 11:07:00,C00084,P0075,Clothing,Men,2,14.37,10,18.74,20.62,-1.88,West,Corporate,11,Credit Card,5.0,True
O103661,2022-04-27 13:55:00,C00253,P0123,Toys,Educational,1,468.34,0,468.34,290.81,177.53,East,Home Office,13,Wallet,4.0,True
O103662,2023-07-27 03:14:00,C00399,P0043,Grocery,Staples,1,286.12,10,276.12,227.32,48.8,North,Home Office,3,UPI,4.0,False
O103663,2024-09-19 10:21:00,C00646,P0008,Grocery,Staples,1,392.09,0,392.09,284.08,108.01,Central,Consumer,10,Debit Card,4.0,False
O103664,2023-11-18 01:18:00,C00741,P0049,Home & Kitchen,Furniture,2,290.05,5,575.09,433.04,142.05,North,Consumer,1,Credit Card,5.0,False
O103665,2023-08-20 21:25:00,C00778,P0123,Toys,Educational,1,468.34,10,458.34,290.81,167.53,South,Home Office,21,Debit Card,5.0,False
O103666,2022-09-13 09:49:00,C00115,P0102,Sports,Fitness,1,249.52,0,249.52,190.8,58.72,South,Consumer,9,UPI,5.0,False
O103667,2022-04-05 21:44:00,C00284,P0107,Electronics,Mobile,1,690.02,0,690.02,558.74,131.28,North,Consumer,21,Credit Card,2.0,False
O103668,2023-02-01 09:38:00,C00533,P0150,Toys,Educational,1,335.64,0,335.64,255.13,80.51,South,Consumer,9,Credit Card,3.0,False
O103669,2024-02-13 14:16:00,C00177,P0092,Beauty,Skin Care,1,416.24,15,401.24,315.78,85.46,West,Consumer,14,Debit Card,2.0,False
O103670,2024-01-08 17:20:00,C00569,P0102,Sports,Fitness,1,249.52,0,249.52,190.8,58.72,West,Home Office,17,COD,5.0,False
O103671,2024-06-13 14:41:00,C00412,P0069,Electronics,Mobile,1,543.4,0,543.4,378.23,165.17,South,Consumer,14,Wallet,4.0,False
O103672,2024-07-10 17:39:00,C00594,P0093,Sports,Fitness,1,215.75,5,210.75,120.92,89.83,North,Home Office,17,Credit Card,,False
O103673,2023-03-12 03:27:00,C00297,P0112,Toys,Action Figures,1,296.82,15,281.82,163.38,118.44,West,Consumer,3,Debit Card,,False
O103674,2023-06-14 07:59:00,C00768,P0088,Electronics,Accessories,1,539.45,0,539.45,408.55,130.9,West,Consumer,7,Debit Card,5.0,False
O103675,2023-02-16 12:22:00,C00389,P0142,Electronics,Accessories,2,656.86,5,1308.72,856.42,452.3,South,Consumer,12,Debit Card,3.0,False
O103676,2024-06-03 22:57:00,C00254,P0104,Home & Kitchen,Furniture,1,203.73,0,203.73,145.67,58.06,West,Consumer,22,Netbanking,3.0,False
O103677,2023-03-28 21:46:00,C00579,P0092,Beauty,Skin Care,1,416.24,0,416.24,315.78,100.46,West,Corporate,21,COD,3.0,False
O103678,2024-01-16 12:57:00,C00738,P0147,Beauty,Makeup,1,136.41,0,136.41,111.2,25.21,Central,Corporate,12,Credit Card,5.0,True
O103679,2023-12-01 14:42:00,C00454,P0146,Clothing,Women,2,334.75,0,669.49,581.56,87.93,North,Consumer,14,UPI,5.0,False
O103680,2023-09-17 05:21:00,C00313,P0107,Electronics,Mobile,1,726.34,0,726.34,558.74,167.6,East,Consumer,5,Debit Card,3.0,False
O103681,2023-11-15 15:51:00,C00071,P0077,Sports,Outdoor,1,310.45,15,295.45,242.85,52.6,North,Consumer,15,UPI,4.0,False
O103682,2023-02-19 08:04:00,C00619,P0112,Toys,Action Figures,1,296.82,5,291.82,163.38,128.44,South,Consumer,8,Credit Card,5.0,False
O103683,2023-10-24 13:46:00,C00652,P0146,Clothing,Women,1,393.82,15,378.82,290.78,88.04,South,Consumer,13,UPI,2.0,False
O103684,2024-06-22 00:47:00,C00648,P0118,Toys,Puzzles,1,143.78,5,138.78,123.93,14.85,Central,Consumer,0,Credit Card,4.0,False
O103685,2022-07-23 08:50:00,C00609,P0022,Toys,Action Figures,1,272.91,5,267.91,207.61,60.3,East,Consumer,8,Credit Card,5.0,False
O103686,2022-06-12 23:55:00,C00108,P0086,Home & Kitchen,Decor,2,215.81,0,431.62,339.82,91.8,South,Consumer,23,Credit Card,4.0,False
O103687,2024-02-21 07:32:00,C00464,P0134,Grocery,Snacks,1,356.83,0,356.83,250.91,105.92,East,Home Office,7,Wallet,2.0,False
O103688,2023-09-09 00:47:00,C00263,P0084,Clothing,Men,2,237.81,0,475.62,367.38,108.24,West,Consumer,0,Netbanking,4.0,False
O103689,2022-11-02 09:48:00,C00248,P0085,Clothing,Women,1,172.53,0,172.53,142.33,30.2,South,Consumer,9,Credit Card,5.0,False
O103690,2023-04-24 20:04:00,C00522,P0044,Home & Kitchen,Decor,1,263.87,15,248.87,176.48,72.39,West,Consumer,20,UPI,4.0,False
O103691,2023-03-01 22:16:00,C00474,P0102,Sports,Fitness,1,249.52,15,234.52,190.8,43.72,West,Corporate,22,Credit Card,5.0,False
O103692,2022-11-23 03:20:00,C00784,P0139,Toys,Action Figures,1,337.98,0,337.98,242.0,95.98,East,Consumer,3,Debit Card,3.0,False
O103693,2022-10-11 21:44:00,C00037,P0015,Toys,Educational,1,93.01,0,93.01,69.13,23.88,South,Consumer,21,Wallet,5.0,False
O103694,2024-05-09 14:59:00,C00050,P0036,Sports,Fitness,1,153.5,15,138.5,101.84,36.66,West,Consumer,14,Credit Card,3.0,False
O103695,2024-02-17 12:00:00,C00506,P0029,Beauty,Hair Care,1,227.92,10,217.92,130.54,87.38,East,Consumer,12,Debit Card,5.0,False
O103696,2022-07-22 12:43:00,C00092,P0036,Sports,Fitness,2,153.5,15,292.0,203.68,88.32,West,Consumer,12,Debit Card,2.0,False
O103697,2024-07-10 12:59:00,C00562,P0073,Beauty,Makeup,1,280.91,15,265.91,165.57,100.34,East,Consumer,12,Debit Card,4.0,False
O103698,2024-03-18 01:35:00,C00423,P0016,Grocery,Staples,1,232.53,10,222.53,178.26,44.27,West,Consumer,1,UPI,2.0,False
O103699,2022-10-14 18:27:00,C00434,P0134,Grocery,Snacks,3,356.83,0,1070.49,752.73,317.76,Central,Consumer,18,Wallet,5.0,False
O103700,2023-08-12 18:39:00,C00360,P0124,Electronics,Laptop,1,331.78,10,321.78,238.28,83.5,East,Consumer,18,Credit Card,4.0,False
O103701,2022-10-22 14:23:00,C00032,P0093,Sports,Fitness,1,204.96,0,204.96,120.92,84.04,East,Consumer,14,Credit Card,4.0,False
O103702,2024-01-11 22:02:00,C00775,P0070,Grocery,Beverages,1,200.33,0,200.33,131.19,69.14,South,Consumer,22,Debit Card,4.0,False
O103703,2023-04-21 20:33:00,C00194,P0061,Home & Kitchen,Furniture,2,218.25,0,436.5,320.48,116.02,South,Home Office,20,Credit Card,5.0,False
O103704,2023-09-18 13:55:00,C00500,P0067,Home & Kitchen,Furniture,2,291.36,0,582.72,363.72,219.0,West,Consumer,13,Credit Card,3.0,False
O103705,2023-05-22 01:12:00,C00504,P0041,Clothing,Women,1,388.62,0,388.62,237.0,151.62,West,Consumer,1,COD,3.0,False
O103706,2022-02-10 02:06:00,C00738,P0049,Home & Kitchen,Furniture,1,341.23,10,331.23,216.52,114.71,Central,Corporate,2,Credit Card,5.0,False
O103707,2024-10-24 17:20:00,C00272,P0109,Electronics,Mobile,1,530.91,0,530.91,371.18,159.73,North,Consumer,17,Debit Card,4.0,False
O103708,2024-03-15 03:21:00,C00787,P0034,Toys,Puzzles,2,173.07,5,341.14,200.28,140.86,North,Consumer,3,UPI,1.0,False
O103709,2023-03-09 10:04:00,C00328,P0109,Electronics,Mobile,1,477.82,10,467.82,371.18,96.64,North,Consumer,10,Credit Card,4.0,False
O103710,2022-07-02 21:15:00,C00482,P0083,Toys,Educational,1,477.35,5,472.35,374.59,97.76,West,Consumer,21,COD,2.0,False
O103711,2023-05-22 21:13:00,C00732,P0120,Clothing,Men,1,331.7,10,321.7,256.57,65.13,East,Consumer,21,Debit Card,2.0,False
O103712,2023-05-28 02:29:00,C00412,P0087,Beauty,Hair Care,1,348.37,0,348.37,251.15,97.22,South,Consumer,2,Wallet,5.0,False
O103713,2022-09-09 19:39:00,C00215,P0097,Beauty,Makeup,1,285.2,15,270.2,197.51,72.69,North,Consumer,19,Debit Card,5.0,False
O103714,2023-09-20 20:30:00,C00339,P0148,Sports,Fitness,2,127.4,0,254.79,175.02,79.77,East,Consumer,20,Debit Card,5.0,False
O103715,2023-08-05 04:27:00,C00453,P0050,Beauty,Skin Care,1,75.17,0,75.17,48.8,26.37,North,Consumer,4,Debit Card,4.0,False
O103716,2024-09-12 18:46:00,C00550,P0021,Sports,Outdoor,1,404.5,0,404.5,379.46,25.04,West,Consumer,18,Credit Card,2.0,False
O103717,2024-10-09 02:38:00,C00416,P0018,Home & Kitchen,Kitchen Appliances,1,337.71,10,327.71,215.74,111.97,North,Consumer,2,Credit Card,3.0,False
O103718,2022-09-18 00:12:00,C00407,P0073,Beauty,Makeup,1,251.34,5,246.34,165.57,80.77,North,Consumer,0,Credit Card,2.0,False
O103719,2024-01-19 20:04:00,C00779,P0065,Sports,Fitness,1,397.5,0,397.5,316.54,80.96,South,Consumer,20,Netbanking,3.0,False
O103720,2023-09-17 23:17:00,C00580,P0080,Clothing,Men,1,61.49,0,61.49,47.34,14.15,West,Consumer,23,Credit Card,5.0,False
O103721,2023-03-21 20:50:00,C00303,P0040,Beauty,Hair Care,1,323.62,15,308.62,217.52,91.1,North,Consumer,20,Debit Card,4.0,False
O103722,2022-09-27 12:08:00,C00222,P0118,Toys,Puzzles,1,159.76,10,149.76,123.93,25.83,West,Consumer,12,Credit Card,5.0,False
O103723,2024-10-09 10:20:00,C00206,P0098,Grocery,Staples,1,281.63,0,281.63,263.09,18.54,East,Consumer,10,Credit Card,5.0,False
O103724,2022-10-17 09:33:00,C00559,P0113,Clothing,Women,2,307.23,0,614.46,348.7,265.76,East,Consumer,9,Credit Card,5.0,True
O103725,2023-03-11 23:55:00,C00721,P0023,Home & Kitchen,Furniture,1,308.1,10,298.1,231.46,66.64,North,Consumer,23,Credit Card,4.0,False
O103726,2024-08-11 00:08:00,C00740,P0049,Home & Kitchen,Furniture,1,341.23,0,341.23,216.52,124.71,South,Consumer,0,Wallet,5.0,True
O103727,2022-01-25 14:30:00,C00123,P0057,Toys,Puzzles,1,199.29,0,199.29,158.64,40.65,East,Consumer,14,Credit Card,5.0,False
O103728,2022-09-22 15:30:00,C00571,P0064,Grocery,Snacks,1,156.46,0,156.46,121.35,35.11,East,Consumer,15,Credit Card,4.0,False
O103729,2022-09-18 14:22:00,C00275,P0124,Electronics,Laptop,1,298.6,0,298.6,238.28,60.32,East,Corporate,14,Credit Card,4.0,False
O103730,2024-08-16 03:11:00,C00530,P0088,Electronics,Accessories,1,539.45,0,539.45,408.55,130.9,West,Consumer,3,Credit Card,4.0,False
O103731,2022-09-19 19:17:00,C00083,P0050,Beauty,Skin Care,2,88.44,0,176.88,97.6,79.28,West,Consumer,19,Netbanking,,False
O103732,2022-07-21 06:56:00,C00254,P0136,Toys,Action Figures,1,461.69,0,461.69,321.98,139.71,West,Consumer,6,UPI,4.0,False
O103733,2024-08-25 19:54:00,C00152,P0022,Toys,Action Figures,1,231.97,15,216.97,207.61,9.36,South,Corporate,19,Netbanking,4.0,False
O103734,2024-07-03 15:12:00,C00626,P0052,Electronics,Laptop,1,453.79,10,443.79,281.18,162.61,North,Consumer,15,Credit Card,5.0,False
O103735,2022-03-30 07:28:00,C00131,P0123,Toys,Educational,1,468.34,0,468.34,290.81,177.53,South,Home Office,7,Credit Card,4.0,False
O103736,2024-01-13 10:29:00,C00040,P0009,Clothing,Men,1,243.66,0,243.66,147.13,96.53,North,Consumer,10,Credit Card,3.0,False
O103737,2023-01-18 05:02:00,C00336,P0021,Sports,Outdoor,1,428.29,15,413.29,379.46,33.83,Central,Consumer,5,UPI,4.0,False
O103738,2023-07-20 08:12:00,C00541,P0079,Electronics,Laptop,1,511.01,0,511.01,345.68,165.33,East,Consumer,8,Debit Card,5.0,False
O103739,2022-11-25 23:49:00,C00013,P0057,Toys,Puzzles,1,169.4,5,164.4,158.64,5.76,West,Consumer,23,Debit Card,5.0,False
O103740,2022-01-16 20:03:00,C00612,P0124,Electronics,Laptop,3,331.78,0,995.34,714.84,280.5,South,Consumer,20,Wallet,1.0,False
O103741,2024-10-21 07:20:00,C00123,P0060,Home & Kitchen,Kitchen Appliances,1,417.07,0,417.07,248.52,168.55,East,Consumer,7,Netbanking,4.0,False
O103742,2024-07-02 17:20:00,C00516,P0133,Sports,Fitness,1,172.52,10,162.52,129.45,33.07,South,Corporate,17,Wallet,5.0,False
O103743,2023-03-23 01:00:00,C00672,P0019,Toys,Puzzles,1,191.04,0,191.04,136.02,55.02,North,Home Office,1,UPI,5.0,False
O103744,2023-12-02 16:46:00,C00160,P0059,Home & Kitchen,Furniture,1,339.75,5,334.75,203.02,131.73,West,Consumer,16,Wallet,2.0,False
O103745,2024-01-28 17:26:00,C00733,P0060,Home & Kitchen,Kitchen Appliances,1,417.07,10,407.07,248.52,158.55,East,Consumer,17,UPI,,False
O103746,2023-05-10 09:17:00,C00352,P0108,Home & Kitchen,Decor,1,320.95,0,320.95,253.75,67.2,West,Consumer,9,Credit Card,5.0,False
O103747,2024-04-26 16:18:00,C00800,P0114,Beauty,Hair Care,1,595.59,15,580.59,426.35,154.24,Central,Consumer,16,Debit Card,5.0,False
O103748,2023-10-03 15:13:00,C00058,P0061,Home & Kitchen,Furniture,1,230.38,0,230.38,160.24,70.14,South,Consumer,15,Netbanking,4.0,False
O103749,2024-10-20 12:36:00,C00435,P0047,Toys,Action Figures,1,244.72,10,234.72,159.01,75.71,North,Consumer,12,Debit Card,4.0,False
O103750,2024-04-23 00:02:00,C00740,P0113,Clothing,Women,1,307.23,5,302.23,174.35,127.88,South,Consumer,0,UPI,5.0,False
O103751,2024-03-20 23:17:00,C00656,P0011,Grocery,Snacks,1,244.39,0,244.39,171.3,73.09,South,Consumer,23,Credit Card,4.0,False
O103752,2022-09-19 10:05:00,C00551,P0088,Electronics,Accessories,1,539.45,5,534.45,408.55,125.9,South,Consumer,10,Wallet,4.0,False
O103753,2023-02-10 14:41:00,C00438,P0149,Electronics,Accessories,1,562.63,5,557.63,356.73,200.9,South,Corporate,14,Debit Card,5.0,False
O103754,2024-05-29 09:13:00,C00291,P0055,Electronics,Mobile,1,623.72,5,618.72,445.8,172.92,West,Consumer,9,Credit Card,5.0,False
O103755,2022-11-14 05:37:00,C00580,P0022,Toys,Action Figures,1,272.91,0,272.91,207.61,65.3,West,Consumer,5,UPI,5.0,False
O103756,2022-11-01 09:57:00,C00554,P0084,Clothing,Men,2,237.81,0,475.62,367.38,108.24,South,Consumer,9,UPI,5.0,False
O103757,2023-09-18 18:25:00,C00122,P0147,Beauty,Makeup,1,151.57,0,151.57,111.2,40.37,North,Corporate,18,Debit Card,4.0,False
O103758,2023-11-04 06:38:00,C00708,P0128,Toys,Puzzles,1,232.04,5,227.04,149.9,77.14,East,Consumer,6,Debit Card,5.0,False
O103759,2023-08-26 15:25:00,C00599,P0096,Grocery,Beverages,1,124.38,0,124.38,95.9,28.48,South,Home Office,15,Credit Card,,False
O103760,2023-09-29 09:25:00,C00032,P0117,Home & Kitchen,Kitchen Appliances,1,266.25,5,261.25,211.88,49.37,East,Consumer,9,UPI,4.0,False
O103761,2022-01-10 21:36:00,C00185,P0122,Beauty,Hair Care,2,190.87,5,376.74,285.7,91.04,South,Consumer,21,Debit Card,2.0,False
O103762,2022-02-03 16:20:00,C00217,P0120,Clothing,Men,1,390.23,0,390.23,256.57,133.66,West,Home Office,16,UPI,4.0,False
O103763,2023-01-13 12:24:00,C00260,P0028,Clothing,Men,1,293.32,0,293.32,275.83,17.49,North,Consumer,12,Credit Card,2.0,False
O103764,2024-07-06 23:52:00,C00783,P0077,Sports,Outdoor,2,310.45,15,605.9,485.7,120.2,North,Consumer,23,Wallet,3.0,False
O103765,2022-12-06 15:03:00,C00564,P0148,Sports,Fitness,1,141.55,0,141.55,87.51,54.04,Central,Corporate,15,UPI,4.0,False
O103766,2023-05-30 13:26:00,C00779,P0117,Home & Kitchen,Kitchen Appliances,1,295.83,0,295.83,211.88,83.95,South,Consumer,13,Credit Card,1.0,False
O103767,2024-03-02 02:34:00,C00510,P0118,Toys,Puzzles,1,159.76,10,149.76,123.93,25.83,West,Consumer,2,Debit Card,4.0,False
O103768,2024-08-22 19:10:00,C00675,P0020,Beauty,Makeup,1,123.99,10,113.99,79.77,34.22,Central,Consumer,19,Netbanking,5.0,True
O103769,2023-05-19 21:59:00,C00565,P0071,Grocery,Staples,1,343.37,10,333.37,194.74,138.63,North,Consumer,21,COD,4.0,False
